ItemResultId,ItemRequirement1Id,ItemRequirement2Id
7742,7737,7754
7742,7737,7756
7742,7737,13755
7742,7737,20794
7742,7738,7723
7742,7738,7724
7742,7738,7734
7742,7738,7740
7742,7738,7751
7742,7738,7752
7742,7738,13766
7742,7738,13767
7742,7739,7734
7742,7739,13767
7742,7740,7721
7742,7740,7722
7742,7740,7732
7742,7740,7733
7742,7740,7739
7742,7740,8169
7742,7740,8170
7742,7740,8171
7742,7740,8172
7742,7740,8173
7742,7741,7715
7742,7741,7720
7742,7741,7728
7742,7741,7729
7742,7741,7731
7742,7741,15856
7742,7749,7735
7742,7749,7736
7742,7749,15856
7742,7750,15856
7742,7751,7739
7742,7752,7739
7742,7754,15856
7742,7756,7736
7742,7756,15856
7742,13755,7735
7742,13755,7736
7742,13755,15856
7742,13766,7739
7742,15855,7741
7742,15855,7749
7742,15855,7750
7742,15855,7754
7742,15855,7756
7742,15855,13755
7742,15855,20794
7742,20794,15856
7743,7717,7742
7743,7718,7753
7743,7719,7753
7743,7724,7741
7743,7725,7753
7743,7726,7753
7743,7727,7753
7743,7733,7742
7743,7735,7742
7743,7735,13765
7743,7736,7742
7743,7736,13765
7743,7737,7742
7743,7737,13765
7743,7738,7741
7743,7738,7749
7743,7740,7723
7743,7740,7734
7743,7740,7750
7743,7740,7754
7743,7740,7756
7743,7740,20794
7743,7741,7721
7743,7741,7732
7743,7741,7739
7743,7741,13767
7743,7742,7715
7743,7742,7722
7743,7742,7728
7743,7742,7729
7743,7742,8170
7743,7742,8171
7743,7742,8172
7743,7742,8173
7743,7742,15856
7743,7744,7716
7743,7744,7718
7743,7744,7719
7743,7744,7725
7743,7744,7726
7743,7744,7727
7743,7744,8174
7743,7744,8175
7743,7744,8176
7743,7744,8177
7743,7744,8178
7743,7744,8179
7743,7744,8180
7743,7744,8182
7743,7744,8183
7743,7744,8572
7743,7744,17547
7743,7746,7720
7743,7746,7730
7743,7746,7731
7743,7746,15865
7743,7746,15866
7743,7746,15867
7743,7746,15868
7743,7746,15869
7743,7746,15870
7743,7749,7739
7743,7751,7741
7743,7752,7741
7743,7753,7716
7743,7753,8174
7743,7753,8177
7743,7753,8183
7743,8169,7742
7743,8175,7753
7743,8176,7753
7743,8178,7753
7743,8179,7753
7743,8179,13768
7743,8179,20792
7743,8180,7753
7743,8182,7753
7743,8572,7753
7743,13755,7740
7743,13765,15856
7743,13766,7741
7743,13768,7716
7743,13768,7718
7743,13768,7719
7743,13768,7725
7743,13768,7726
7743,13768,7727
7743,13768,8174
7743,13768,8175
7743,13768,8176
7743,13768,8177
7743,13768,8178
7743,13768,8180
7743,13768,8182
7743,13768,8183
7743,13768,8572
7743,15855,7742
7743,15855,13765
7743,17547,7753
7743,17547,13768
7743,17547,20792
7743,20792,7716
7743,20792,7718
7743,20792,7719
7743,20792,7725
7743,20792,7726
7743,20792,7727
7743,20792,8170
7743,20792,8174
7743,20792,8175
7743,20792,8176
7743,20792,8177
7743,20792,8178
7743,20792,8180
7743,20792,8182
7743,20792,8183
7743,20792,8572
7743,30364,7744
7743,30364,7753
7743,30364,13768
7743,30364,20792
7744,7715,7748
7744,7715,7753
7744,7715,8187
7744,7717,7748
7744,7717,7753
7744,7717,8184
7744,7717,8185
7744,7717,8186
7744,7717,8187
7744,7717,8188
7744,7717,13768
7744,7721,7753
7744,7728,8187
7744,7729,7748
7744,7729,7753
7744,7729,8187
7744,7732,7753
7744,7735,7748
7744,7735,7753
7744,7735,8184
7744,7735,8186
7744,7735,8187
7744,7735,8188
7744,7736,7748
7744,7736,7753
7744,7736,8184
7744,7736,8187
7744,7736,8188
7744,7737,7748
7744,7737,7753
7744,7737,8184
7744,7737,8185
7744,7737,8186
7744,7737,8187
7744,7737,8188
7744,7737,13768
7744,7737,20792
7744,7738,7743
7744,7738,7746
7744,7738,7753
7744,7738,13768
7744,7738,20792
7744,7739,7753
7744,7740,7742
7744,7740,7743
7744,7740,13765
7744,7741,7742
7744,7741,13765
7744,7742,7723
7744,7742,7734
7744,7743,7721
7744,7743,7723
7744,7743,7732
7744,7743,7734
7744,7743,7739
7744,7745,15866
7744,7745,15867
7744,7745,15869
7744,7745,15870
7744,7746,7721
7744,7746,7723
7744,7746,7732
7744,7746,7734
7744,7746,7739
7744,7747,15867
7744,7747,15870
7744,7748,7728
7744,7748,15856
7744,7748,15867
7744,7748,15870
7744,7749,7741
7744,7749,7742
7744,7753,7728
7744,7753,15856
7744,7755,15867
7744,7755,15869
7744,7755,15870
7744,7757,15865
7744,7757,15866
7744,7757,15867
7744,7757,15868
7744,7757,15869
7744,7757,15870
7744,8167,15867
7744,8167,15870
7744,8184,7715
7744,8184,7728
7744,8184,7729
7744,8184,15856
7744,8184,15867
7744,8184,15870
7744,8185,7715
7744,8185,7728
7744,8185,7729
7744,8185,7735
7744,8185,7736
7744,8185,15856
7744,8185,15865
7744,8185,15866
7744,8185,15867
7744,8185,15869
7744,8185,15870
7744,8186,7715
7744,8186,7728
7744,8186,7729
7744,8186,7736
7744,8186,15856
7744,8186,15866
7744,8186,15867
7744,8186,15869
7744,8186,15870
7744,8187,15856
7744,8187,15867
7744,8187,15870
7744,8188,7715
7744,8188,7728
7744,8188,7729
7744,8188,15856
7744,8188,15867
7744,8188,15870
7744,13768,7715
7744,13768,7721
7744,13768,7728
7744,13768,7729
7744,13768,7732
7744,13768,7735
7744,13768,7736
7744,13768,7739
7744,13768,15856
7744,15855,7748
7744,15855,7753
7744,15855,8184
7744,15855,8185
7744,15855,8186
7744,15855,8187
7744,15855,8188
7744,15855,13768
7744,15855,20792
7744,15865,7745
7744,15865,7747
7744,15865,7748
7744,15865,7755
7744,15865,8167
7744,15865,8184
7744,15865,8186
7744,15865,8187
7744,15865,8188
7744,15866,7747
7744,15866,7748
7744,15866,7755
7744,15866,8167
7744,15866,8184
7744,15866,8187
7744,15866,8188
7744,15868,7745
7744,15868,7747
7744,15868,7748
7744,15868,7755
7744,15868,8167
7744,15868,8184
7744,15868,8185
7744,15868,8186
7744,15868,8187
7744,15868,8188
7744,15869,7747
7744,15869,7748
7744,15869,8167
7744,15869,8184
7744,15869,8187
7744,15869,8188
7744,20792,7715
7744,20792,7717
7744,20792,7721
7744,20792,7728
7744,20792,7729
7744,20792,7732
7744,20792,7735
7744,20792,7736
7744,20792,7739
7744,20792,15856
7745,7746,7740
7746,7715,8167
7746,7717,7745
7746,7717,7747
7746,7717,7755
7746,7717,8167
7746,7721,7748
7746,7721,8184
7746,7721,8187
7746,7723,7753
7746,7724,7753
7746,7730,7745
7746,7730,7747
7746,7730,7755
7746,7730,7757
7746,7730,8167
7746,7731,7747
7746,7731,8167
7746,7732,7748
7746,7732,8187
7746,7733,7748
7746,7733,8184
7746,7733,8187
7746,7733,8188
7746,7734,7753
7746,7735,7745
7746,7735,7747
7746,7735,7755
7746,7735,8167
7746,7736,7747
7746,7736,8167
7746,7737,7745
7746,7737,7747
7746,7737,7755
7746,7737,7757
7746,7737,8167
7746,7738,7748
7746,7738,8184
7746,7738,8185
7746,7738,8186
7746,7738,8187
7746,7738,8188
7746,7739,7748
7746,7739,8187
7746,7740,7753
7746,7740,13768
7746,7740,20792
7746,7741,7743
7746,7742,13765
7746,7743,7750
7746,7743,7754
7746,7743,20794
7746,7744,7723
7746,7744,7724
7746,7744,7734
7746,7744,7740
7746,7744,7751
7746,7744,7752
7746,7744,13766
7746,7744,13767
7746,7745,7715
7746,7745,7720
7746,7745,7728
7746,7745,7729
7746,7745,7731
7746,7745,7736
7746,7745,15856
7746,7747,7715
7746,7747,7720
7746,7747,7728
7746,7747,7729
7746,7747,15856
7746,7748,7722
7746,7748,8170
7746,7748,8172
7746,7749,7743
7746,7751,7753
7746,7751,13768
7746,7751,20792
7746,7752,7753
7746,7755,7715
7746,7755,7720
7746,7755,7728
7746,7755,7729
7746,7755,7731
7746,7755,7736
7746,7755,15856
7746,7756,7743
7746,7757,7715
7746,7757,7717
7746,7757,7720
7746,7757,7728
7746,7757,7729
7746,7757,7731
7746,7757,7735
7746,7757,7736
7746,7757,15856
7746,8167,7720
7746,8167,7728
7746,8167,7729
7746,8167,15856
7746,8169,7748
7746,8169,8172
7746,8169,8184
7746,8169,8185
7746,8169,8186
7746,8169,8187
7746,8169,8188
7746,8170,8187
7746,8171,7748
7746,8171,8184
7746,8171,8187
7746,8172,8187
7746,8173,7748
7746,8173,8187
7746,8184,7722
7746,8184,7732
7746,8184,7739
7746,8184,8170
7746,8184,8172
7746,8184,8173
7746,8185,7721
7746,8185,7722
7746,8185,7732
7746,8185,7733
7746,8185,7739
7746,8185,8170
7746,8185,8171
7746,8185,8172
7746,8185,8173
7746,8186,7721
7746,8186,7722
7746,8186,7732
7746,8186,7733
7746,8186,7739
7746,8186,8170
7746,8186,8171
7746,8186,8172
7746,8186,8173
7746,8187,7722
7746,8188,7721
7746,8188,7722
7746,8188,7732
7746,8188,7739
7746,8188,8170
7746,8188,8171
7746,8188,8172
7746,8188,8173
7746,13755,7743
7746,13766,7753
7746,13766,13768
7746,13766,20792
7746,13767,7753
7746,13768,7723
7746,13768,7734
7746,13768,7752
7746,13768,13767
7746,15855,7745
7746,15855,7747
7746,15855,7755
7746,15855,7757
7746,15855,8167
7746,20792,7723
7746,20792,7724
7746,20792,7734
7746,20792,7752
7746,20792,13767
7747,7741,8167
7747,7742,7748
7747,7742,8184
7747,7742,8187
7747,7743,7753
7747,7744,7743
7747,7744,7746
7747,7745,7741
7747,7745,7750
7747,7745,7754
7747,7745,20794
7747,7746,7753
7747,7746,13768
7747,7746,20792
7747,7749,7745
7747,7749,7755
7747,7749,8167
7747,7755,7741
7747,7755,7750
7747,7755,7754
7747,7755,20794
7747,7756,7745
7747,7756,7755
7747,7756,8167
7747,7757,7741
7747,7757,7749
7747,7757,7750
7747,7757,7754
7747,7757,7756
7747,7757,20794
7747,8167,7750
7747,8167,7754
7747,8167,20794
7747,8185,7742
7747,8185,13765
7747,8186,7742
7747,8186,13765
7747,8188,7742
7747,8188,13765
7747,13755,7745
7747,13755,7755
7747,13755,7757
7747,13755,8167
7747,13765,7748
7747,13765,8184
7747,13765,8187
7747,13768,7743
7747,20792,7743
7748,7723,7747
7748,7723,8167
7748,7724,7745
7748,7724,7747
7748,7724,7755
7748,7724,8167
7748,7740,7745
7748,7740,7747
7748,7740,7755
7748,7740,8167
7748,7741,8184
7748,7741,8187
7748,7741,8188
7748,7742,7753
7748,7744,7742
7748,7744,13765
7748,7745,7723
7748,7745,7734
7748,7745,7752
7748,7745,13767
7748,7746,7743
7748,7747,7734
7748,7747,13767
7748,7749,8184
7748,7749,8185
7748,7749,8186
7748,7749,8187
7748,7749,8188
7748,7750,8187
7748,7751,7745
7748,7751,7747
7748,7751,7755
7748,7751,7757
7748,7751,8167
7748,7752,7747
7748,7752,8167
7748,7755,7723
7748,7755,7734
7748,7755,7752
7748,7755,13767
7748,7756,8184
7748,7756,8187
7748,7756,8188
7748,7757,7723
7748,7757,7724
7748,7757,7734
7748,7757,7740
7748,7757,7752
7748,7757,13766
7748,7757,13767
7748,8167,7734
7748,8167,13767
7748,8184,7750
7748,8184,7754
7748,8184,20794
7748,8185,7741
7748,8185,7750
7748,8185,7754
7748,8185,7756
7748,8185,20794
7748,8186,7741
7748,8186,7750
7748,8186,7754
7748,8186,7756
7748,8186,20794
7748,8187,7754
7748,8188,7750
7748,8188,7754
7748,8188,20794
7748,13755,8184
7748,13755,8185
7748,13755,8186
7748,13755,8187
7748,13755,8188
7748,13765,7753
7748,13766,7745
7748,13766,7747
7748,13766,7755
7748,13766,8167
7748,13768,7742
7748,13768,13765
7748,20792,7742
7748,20792,13765
7748,20794,8187
7749,7720,20794
7749,7721,20794
7749,7723,13767
7749,7724,7722
7749,7724,7723
7749,7724,13765
7749,7734,20794
7749,7743,20794
7749,7744,13755
7749,7744,20794
7749,7745,20794
7749,7746,13755
7749,7746,20794
7749,7747,20794
7749,7751,13755
7749,7751,20794
7749,7752,7722
7749,7752,7723
7749,7752,13765
7749,7755,20794
7749,7756,20794
7749,7757,20794
7749,8167,20794
7749,8184,20794
7749,8185,20794
7749,8186,20794
7749,8188,20794
7749,13755,7720
7749,13755,7721
7749,13755,7734
7749,13755,7743
7749,13755,7745
7749,13755,7747
7749,13755,7748
7749,13755,7750
7749,13755,7753
7749,13755,7754
7749,13755,7755
7749,13755,7756
7749,13755,7757
7749,13755,8167
7749,13755,8184
7749,13755,8185
7749,13755,8186
7749,13755,8187
7749,13755,8188
7749,13755,13768
7749,13755,20792
7749,13765,13767
7749,13766,7722
7749,13766,7723
7749,13766,13765
7749,13767,7722
7749,13768,20794
7749,20792,20794
7749,20794,7748
7749,20794,7750
7749,20794,7753
7749,20794,7754
7749,20794,8187
7750,7721,13765
7750,7723,7754
7750,7723,13765
7750,7724,7754
7750,7724,7756
7750,7724,13765
7750,7730,7754
7750,7730,7756
7750,7730,13765
7750,7731,7754
7750,7731,13765
7750,7732,7754
7750,7733,7754
7750,7741,13765
7750,7742,13765
7750,7743,7754
7750,7743,13765
7750,7744,7754
7750,7744,7756
7750,7744,13765
7750,7745,7754
7750,7745,13765
7750,7746,7754
7750,7746,7756
7750,7746,13765
7750,7747,7754
7750,7747,13765
7750,7748,7754
7750,7749,7754
7750,7749,7756
7750,7749,13765
7750,7751,7733
7750,7751,7734
7750,7752,7754
7750,7752,13765
7750,7753,7754
7750,7755,7754
7750,7755,13765
7750,7756,7723
7750,7756,7731
7750,7756,7732
7750,7756,7733
7750,7756,7743
7750,7756,7745
7750,7756,7747
7750,7756,7748
7750,7756,7752
7750,7756,7753
7750,7756,7755
7750,7756,8167
7750,7756,8184
7750,7756,8187
7750,7756,8188
7750,7756,13767
7750,7756,20794
7750,7757,7754
7750,7757,7756
7750,7757,13765
7750,8167,7754
7750,8169,13765
7750,8171,13765
7750,8184,7754
7750,8185,7754
7750,8185,7756
7750,8185,13765
7750,8186,7754
7750,8186,7756
7750,8186,13765
7750,8187,7754
7750,8188,7754
7750,8188,13765
7750,13755,7754
7750,13755,7756
7750,13765,7722
7750,13765,7728
7750,13765,7729
7750,13765,7732
7750,13765,7748
7750,13765,7753
7750,13765,8167
7750,13765,8170
7750,13765,8172
7750,13765,8173
7750,13765,8184
7750,13765,8187
7750,13765,13767
7750,13765,20794
7750,13766,7754
7750,13766,13765
7750,13767,7754
7750,13768,7754
7750,13768,7756
7750,13768,13765
7750,20792,7754
7750,20792,7756
7750,20792,13765
7750,20794,7754
7751,7715,7750
7751,7715,7754
7751,7717,7750
7751,7717,7754
7751,7717,7756
7751,7717,13765
7751,7718,13765
7751,7720,7750
7751,7720,7754
7751,7721,7750
7751,7721,7754
7751,7724,7733
7751,7725,7750
7751,7725,7754
7751,7725,13765
7751,7726,7750
7751,7726,7754
7751,7726,13765
7751,7727,7750
7751,7727,7754
7751,7727,7756
7751,7727,13765
7751,7728,7754
7751,7729,7750
7751,7729,7754
7751,7732,20794
7751,7733,7734
7751,7733,7752
7751,7733,7753
7751,7733,13767
7751,7734,7722
7751,7734,7732
7751,7734,7748
7751,7734,8170
7751,7734,8172
7751,7734,8187
7751,7734,20794
7751,7735,13765
7751,7736,13765
7751,7737,13765
7751,7738,7750
7751,7738,7754
7751,7738,7756
7751,7738,13765
7751,7739,7750
7751,7739,7754
7751,7740,7750
7751,7740,7754
7751,7740,7756
7751,7740,13765
7751,7741,7750
7751,7741,7754
7751,7742,7734
7751,7742,7750
7751,7742,7754
7751,7744,7733
7751,7745,7732
7751,7745,7734
7751,7747,7732
7751,7747,7734
7751,7749,7734
7751,7750,7722
7751,7750,7728
7751,7750,8170
7751,7750,8172
7751,7754,7722
7751,7755,7732
7751,7755,7734
7751,7756,7715
7751,7756,7720
7751,7756,7721
7751,7756,7722
7751,7756,7725
7751,7756,7726
7751,7756,7728
7751,7756,7729
7751,7756,7739
7751,7756,7741
7751,7756,7742
7751,7756,8170
7751,7756,8171
7751,7756,8172
7751,7756,8173
7751,7757,7732
7751,7757,7734
7751,8167,7732
7751,8167,7734
7751,8169,7734
7751,8169,7750
7751,8169,7754
7751,8169,7756
7751,8170,7754
7751,8171,7734
7751,8171,7750
7751,8171,7754
7751,8172,7754
7751,8173,7734
7751,8173,7750
7751,8173,7754
7751,8175,13765
7751,8176,13765
7751,8178,13765
7751,8179,13765
7751,8180,13765
7751,8182,13765
7751,8184,7734
7751,8185,7734
7751,8186,7734
7751,8188,7734
7751,8572,13765
7751,13755,7732
7751,13755,7734
7751,13765,7715
7751,13765,7716
7751,13765,7719
7751,13765,7720
7751,13765,7739
7751,13765,8174
7751,13765,8177
7751,13765,8183
7751,13765,15856
7751,13765,15867
7751,13765,15870
7751,13766,7733
7751,13768,7733
7751,15855,13765
7751,15865,13765
7751,15866,13765
7751,15868,13765
7751,15869,13765
7751,17547,7750
7751,17547,7754
7751,17547,7756
7751,17547,13765
7751,20792,7733
7751,30364,13765
7752,7715,20794
7752,7717,7749
7752,7717,20794
7752,7718,20794
7752,7719,20794
7752,7721,7747
7752,7721,7750
7752,7721,7754
7752,7721,8167
7752,7721,13767
7752,7723,7721
7752,7723,7722
7752,7723,7747
7752,7723,7748
7752,7723,7750
7752,7723,7754
7752,7723,8167
7752,7723,8170
7752,7723,8171
7752,7723,8172
7752,7723,8173
7752,7723,8184
7752,7723,8187
7752,7723,13765
7752,7724,7720
7752,7724,7721
7752,7724,7731
7752,7724,7734
7752,7724,7743
7752,7724,7745
7752,7724,7747
7752,7724,7748
7752,7724,7750
7752,7724,7753
7752,7724,7754
7752,7724,7755
7752,7724,7756
7752,7724,8167
7752,7724,8184
7752,7724,8185
7752,7724,8186
7752,7724,8187
7752,7724,8188
7752,7729,20794
7752,7730,7724
7752,7730,13755
7752,7730,13766
7752,7730,13767
7752,7730,20794
7752,7731,13767
7752,7731,20794
7752,7732,20794
7752,7733,7723
7752,7733,20794
7752,7737,7749
7752,7738,13755
7752,7738,20794
7752,7739,20794
7752,7740,7724
7752,7740,13766
7752,7740,13767
7752,7740,20794
7752,7741,20794
7752,7742,7723
7752,7742,20794
7752,7743,13767
7752,7744,7722
7752,7744,7724
7752,7744,7749
7752,7744,13766
7752,7744,13767
7752,7745,7721
7752,7745,7723
7752,7745,13767
7752,7746,7724
7752,7746,7749
7752,7746,13766
7752,7746,13767
7752,7747,13767
7752,7749,7715
7752,7749,7720
7752,7749,7725
7752,7749,7726
7752,7749,7727
7752,7749,7732
7752,7749,7733
7752,7749,7734
7752,7749,7735
7752,7749,7736
7752,7749,7741
7752,7749,7742
7752,7749,7743
7752,7749,7753
7752,7749,8170
7752,7749,8171
7752,7749,8172
7752,7749,8173
7752,7749,8174
7752,7749,8175
7752,7749,8176
7752,7749,8177
7752,7749,8178
7752,7749,8180
7752,7749,8182
7752,7749,8183
7752,7749,8572
7752,7749,15856
7752,7751,7722
7752,7751,7724
7752,7751,7749
7752,7751,13766
7752,7751,13767
7752,7753,7722
7752,7755,7721
7752,7755,7723
7752,7755,13767
7752,7756,7721
7752,7756,7723
7752,7756,13767
7752,7757,7721
7752,7757,7723
7752,7757,7724
7752,7757,13766
7752,7757,13767
7752,8167,13767
7752,8169,7723
7752,8169,7749
7752,8169,20794
7752,8171,20794
7752,8173,20794
7752,8179,7749
7752,8184,13767
7752,8185,7723
7752,8185,13767
7752,8186,7723
7752,8186,13767
7752,8188,7723
7752,8188,13767
7752,13755,7715
7752,13755,7716
7752,13755,7717
7752,13755,7718
7752,13755,7719
7752,13755,7728
7752,13755,7729
7752,13755,7731
7752,13755,7732
7752,13755,7733
7752,13755,7739
7752,13755,7740
7752,13755,7741
7752,13755,7742
7752,13755,8169
7752,13755,8170
7752,13755,8171
7752,13755,8172
7752,13755,8173
7752,13765,7722
7752,13766,7720
7752,13766,7721
7752,13766,7731
7752,13766,7734
7752,13766,7743
7752,13766,7745
7752,13766,7747
7752,13766,7748
7752,13766,7750
7752,13766,7753
7752,13766,7754
7752,13766,7755
7752,13766,8167
7752,13766,8184
7752,13766,8185
7752,13766,8186
7752,13766,8187
7752,13766,8188
7752,13766,13768
7752,13766,20792
7752,13767,7720
7752,13767,7734
7752,13767,7748
7752,13767,7750
7752,13767,7753
7752,13767,7754
7752,13767,8187
7752,13768,7722
7752,13768,7749
7752,13768,13767
7752,15855,7749
7752,17547,7749
7752,20792,7722
7752,20792,7724
7752,20792,7749
7752,20792,13767
7752,20794,7716
7752,20794,7728
7752,20794,8170
7752,20794,8172
7752,30364,13755
7752,30364,20794
7753,7721,7747
7753,7721,8167
7753,7723,7748
7753,7723,8184
7753,7723,8187
7753,7724,7748
7753,7724,8184
7753,7724,8185
7753,7724,8186
7753,7724,8187
7753,7724,8188
7753,7733,7747
7753,7733,7755
7753,7733,8167
7753,7734,7748
7753,7734,8187
7753,7738,7745
7753,7738,7747
7753,7738,7755
7753,7738,7757
7753,7738,8167
7753,7739,8167
7753,7740,7748
7753,7740,8184
7753,7740,8185
7753,7740,8186
7753,7740,8187
7753,7740,8188
7753,7743,7742
7753,7743,13765
7753,7744,7741
7753,7744,7749
7753,7744,7750
7753,7744,7754
7753,7744,7756
7753,7744,13755
7753,7744,20794
7753,7745,7721
7753,7745,7722
7753,7745,7732
7753,7745,7733
7753,7745,7739
7753,7745,8170
7753,7745,8171
7753,7745,8172
7753,7745,8173
7753,7746,7742
7753,7746,13765
7753,7747,7722
7753,7747,7732
7753,7747,7739
7753,7747,8170
7753,7747,8172
7753,7747,8173
7753,7751,7748
7753,7751,8184
7753,7751,8185
7753,7751,8186
7753,7751,8187
7753,7751,8188
7753,7752,7748
7753,7752,8184
7753,7752,8187
7753,7752,8188
7753,7755,7721
7753,7755,7722
7753,7755,7732
7753,7755,7739
7753,7755,8170
7753,7755,8171
7753,7755,8172
7753,7755,8173
7753,7757,7721
7753,7757,7722
7753,7757,7732
7753,7757,7733
7753,7757,7739
7753,7757,8169
7753,7757,8170
7753,7757,8171
7753,7757,8172
7753,7757,8173
7753,8167,7722
7753,8167,7732
7753,8167,8170
7753,8167,8172
7753,8169,7745
7753,8169,7747
7753,8169,7755
7753,8169,8167
7753,8171,7747
7753,8171,8167
7753,8173,8167
7753,8184,7734
7753,8184,13767
7753,8185,7723
7753,8185,7734
7753,8185,7752
7753,8185,13767
7753,8186,7723
7753,8186,7734
7753,8186,7752
7753,8186,13767
7753,8188,7723
7753,8188,7734
7753,8188,13767
7753,13755,13768
7753,13755,20792
7753,13766,7748
7753,13766,8184
7753,13766,8185
7753,13766,8186
7753,13766,8187
7753,13766,8188
7753,13767,7748
7753,13767,8187
7753,13768,7741
7753,13768,7749
7753,13768,7750
7753,13768,7754
7753,13768,7756
7753,13768,20794
7753,20792,7741
7753,20792,7749
7753,20792,7750
7753,20792,7754
7753,20792,7756
7753,20792,20794
7754,7733,13765
7754,7734,7750
7754,7756,7734
7755,7743,8167
7755,7744,7748
7755,7744,8184
7755,7744,8185
7755,7744,8186
7755,7744,8187
7755,7744,8188
7755,7745,7743
7755,7746,7745
7755,7746,7747
7755,7746,7757
7755,7746,8167
7755,7753,7748
7755,7753,8187
7755,7757,7743
7755,8184,7753
7755,8185,7753
7755,8186,7753
7755,8188,7753
7755,13768,7748
7755,13768,8184
7755,13768,8185
7755,13768,8186
7755,13768,8187
7755,13768,8188
7755,20792,7748
7755,20792,8184
7755,20792,8185
7755,20792,8186
7755,20792,8187
7755,20792,8188
7756,7751,7750
7756,7751,7754
7756,13765,7734
7757,7744,7745
7757,7744,7747
7757,7744,7755
7757,7744,8167
7757,7745,7753
7757,7747,7753
7757,7748,8187
7757,7755,7753
7757,8167,7753
7757,8184,7748
7757,8184,8187
7757,8185,7748
7757,8185,8184
7757,8185,8186
7757,8185,8187
7757,8185,8188
7757,8186,7748
7757,8186,8184
7757,8186,8187
7757,8186,8188
7757,8188,7748
7757,8188,8184
7757,8188,8187
7757,13768,7745
7757,13768,7747
7757,13768,7755
7757,13768,8167
7757,20792,7745
7757,20792,7747
7757,20792,7755
7757,20792,8167
8167,7742,7747
8167,7743,7748
8167,7743,8184
8167,7743,8187
8167,7744,7753
8167,7744,13768
8167,7744,20792
8167,7745,7742
8167,7745,13765
8167,7746,7748
8167,7746,8184
8167,7746,8185
8167,7746,8186
8167,7746,8187
8167,7746,8188
8167,7747,13765
8167,7755,7742
8167,7755,13765
8167,7757,7742
8167,7757,13765
8167,8185,7743
8167,8186,7743
8167,8188,7743
8167,13768,7753
8167,20792,7753
8167,20792,13768
8169,7720,8174
8169,7720,8177
8169,7720,8183
8169,7730,8174
8169,7730,8175
8169,7730,8176
8169,7730,8177
8169,7730,8178
8169,7730,8179
8169,7730,8180
8169,7730,8182
8169,7730,8183
8169,7730,8572
8169,7731,8174
8169,7731,8177
8169,7731,8178
8169,7731,8183
8169,7740,8174
8169,7740,8175
8169,7740,8176
8169,7740,8177
8169,7740,8178
8169,7740,8179
8169,7740,8180
8169,7740,8182
8169,7740,8183
8169,7740,8572
8169,8175,7720
8169,8175,7731
8169,8176,7720
8169,8176,7731
8169,8178,7720
8169,8179,7720
8169,8179,7731
8169,8180,7720
8169,8180,7731
8169,8182,7720
8169,8182,7731
8169,8572,7720
8169,8572,7731
8170,7724,8174
8170,7724,8176
8170,7724,8177
8170,7724,8178
8170,7724,8180
8170,7724,8182
8170,7724,8183
8170,7724,8572
8170,7744,8174
8170,7744,8175
8170,7744,8176
8170,7744,8177
8170,7744,8178
8170,7744,8179
8170,7744,8180
8170,7744,8182
8170,7744,8183
8170,7744,8572
8170,7751,8174
8170,7751,8175
8170,7751,8176
8170,7751,8177
8170,7751,8178
8170,7751,8179
8170,7751,8180
8170,7751,8182
8170,7751,8183
8170,7751,8572
8170,7752,8174
8170,7752,8176
8170,7752,8177
8170,7752,8178
8170,7752,8183
8170,7753,8174
8170,7753,8177
8170,7753,8183
8170,8175,7724
8170,8175,7752
8170,8175,7753
8170,8175,13767
8170,8176,7753
8170,8176,13767
8170,8178,7753
8170,8178,13767
8170,8179,7724
8170,8179,7752
8170,8179,7753
8170,8179,13767
8170,8179,13768
8170,8179,20792
8170,8180,7752
8170,8180,7753
8170,8180,13767
8170,8182,7752
8170,8182,7753
8170,8182,8167
8170,8182,13767
8170,8572,7752
8170,8572,7753
8170,8572,13767
8170,13766,8174
8170,13766,8175
8170,13766,8176
8170,13766,8177
8170,13766,8178
8170,13766,8179
8170,13766,8180
8170,13766,8182
8170,13766,8183
8170,13766,8572
8170,13767,8174
8170,13767,8177
8170,13767,8183
8170,13768,8174
8170,13768,8175
8170,13768,8176
8170,13768,8177
8170,13768,8178
8170,13768,8180
8170,13768,8182
8170,13768,8183
8170,13768,8572
8170,20792,8174
8170,20792,8175
8170,20792,8176
8170,20792,8177
8170,20792,8178
8170,20792,8180
8170,20792,8182
8170,20792,8183
8170,20792,8572
8171,7723,8174
8171,7723,8177
8171,7723,8178
8171,7723,8183
8171,7734,8174
8171,7734,8177
8171,7734,8183
8171,7743,8174
8171,7743,8177
8171,7743,8178
8171,7743,8183
8171,7746,8174
8171,7746,8175
8171,7746,8176
8171,7746,8177
8171,7746,8178
8171,7746,8179
8171,7746,8180
8171,7746,8182
8171,7746,8183
8171,7746,8572
8171,8175,7723
8171,8175,7734
8171,8175,7743
8171,8176,7723
8171,8176,7734
8171,8176,7743
8171,8178,7734
8171,8179,7723
8171,8179,7734
8171,8179,7743
8171,8180,7723
8171,8180,7734
8171,8180,7743
8171,8182,7723
8171,8182,7734
8171,8182,7743
8171,8572,7723
8171,8572,7734
8171,8572,7743
8172,7722,8174
8172,7733,8174
8172,7733,8176
8172,7733,8177
8172,7733,8178
8172,7733,8182
8172,7733,8183
8172,7742,8174
8172,7742,8177
8172,7742,8178
8172,7742,8183
8172,8175,7722
8172,8175,7733
8172,8175,7742
8172,8176,7722
